match_number,team,player_name,batting_position_if_available,captain_flag,wicketkeeper_flag,is_impact_player,playing_order
39,Delhi Capitals,PVD Chameera,11,0,0,0,11
39,Delhi Capitals,T Natarajan,,0,0,1,12
39,Royal Challengers Bengaluru,Suyash Sharma,,0,0,0,1
39,Royal Challengers Bengaluru,JG Bethell,1,0,0,0,2
39,Royal Challengers Bengaluru,V Kohli,2,0,0,0,3
39,Royal Challengers Bengaluru,D Padikkal,3,0,0,0,4
39,Royal Challengers Bengaluru,RM Patidar,,1,0,0,5
39,Royal Challengers Bengaluru,JM Sharma,,0,1,0,6
39,Royal Challengers Bengaluru,TH David,,0,0,0,7
39,Royal Challengers Bengaluru,R Shepherd,,0,0,0,8
39,Royal Challengers Bengaluru,KH Pandya,,0,0,0,9
39,Royal Challengers Bengaluru,B Kumar,,0,0,0,10
39,Royal Challengers Bengaluru,JR Hazlewood,,0,0,0,11
39,Royal Challengers Bengaluru,Rasikh Salam,,0,0,1,12
40,Punjab Kings,Harpreet Brar,,0,0,0,1
40,Punjab Kings,P Simran Singh,1,0,1,0,2
40,Punjab Kings,Priyansh Arya,2,0,0,0,3
40,Punjab Kings,C Connolly,3,0,0,0,4
40,Punjab Kings,SS Iyer,4,1,0,0,5
40,Punjab Kings,MP Stoinis,5,0,0,0,6
40,Punjab Kings,Suryansh Shedge,6,0,0,0,7
40,Punjab Kings,N Wadhera,,0,0,0,8
40,Punjab Kings,M Jansen,,0,0,0,9
40,Punjab Kings,LH Ferguson,,0,0,0,10
40,Punjab Kings,Arshdeep Singh,,0,0,0,11
40,Punjab Kings,YS Chahal,,0,0,1,12
40,Rajasthan Royals,Yash Raj Punja,,0,0,0,1
40,Rajasthan Royals,YBK Jaiswal,1,0,0,0,2
40,Rajasthan Royals,V Suryavanshi,2,0,0,0,3
40,Rajasthan Royals,Dhruv Jurel,3,0,1,0,4
40,Rajasthan Royals,R Parag,4,1,0,0,5
40,Rajasthan Royals,D Ferreira,5,0,0,0,6
40,Rajasthan Royals,SB Dubey,6,0,0,0,7
40,Rajasthan Royals,RA Jadeja,,0,0,0,8
40,Rajasthan Royals,MD Shanaka,,0,0,0,9
40,Rajasthan Royals,JC Archer,,0,0,0,10
40,Rajasthan Royals,N Burger,,0,0,0,11
40,Rajasthan Royals,Brijesh Sharma,,0,0,1,12
41,Mumbai Indians,SN Thakur,,0,0,0,1
41,Mumbai Indians,WG Jacks,1,0,0,0,2
41,Mumbai Indians,RD Rickelton,2,0,0,0,3
41,Mumbai Indians,SA Yadav,3,0,0,0,4
41,Mumbai Indians,Naman Dhir,4,0,0,0,5
41,Mumbai Indians,HH Pandya,5,1,0,0,6
41,Mumbai Indians,Tilak Varma,6,0,0,0,7
41,Mumbai Indians,R Minz,7,0,0,0,8
41,Mumbai Indians,TA Boult,,0,0,0,9
41,Mumbai Indians,JJ Bumrah,,0,0,0,10
41,Mumbai Indians,AM Ghazanfar,,0,0,0,11
41,Mumbai Indians,Ashwani Kumar,,0,0,1,12
41,Sunrisers Hyderabad,Sakib Hussain,,0,0,0,1
41,Sunrisers Hyderabad,Aniket Verma,,0,0,0,2
41,Sunrisers Hyderabad,Abhishek Sharma,1,0,0,0,3
41,Sunrisers Hyderabad,TM Head,2,0,0,0,4
41,Sunrisers Hyderabad,Ishan Kishan,3,1,1,0,5
41,Sunrisers Hyderabad,H Klaasen,4,0,1,0,6
41,Sunrisers Hyderabad,Nithish Kumar Reddy,5,0,0,0,7
41,Sunrisers Hyderabad,S Arora,6,0,0,0,8
41,Sunrisers Hyderabad,PJ Cummins,,1,0,0,9
41,Sunrisers Hyderabad,Harsh Dubey,,0,0,0,10
41,Sunrisers Hyderabad,PP Hinge,,0,0,0,11
41,Sunrisers Hyderabad,E Malinga,,0,0,1,12
42,Royal Challengers Bengaluru,JG Bethell,1,0,0,0,1
42,Royal Challengers Bengaluru,V Kohli,2,0,0,0,2
42,Royal Challengers Bengaluru,D Padikkal,3,0,0,0,3
42,Royal Challengers Bengaluru,RM Patidar,4,1,0,0,4
42,Royal Challengers Bengaluru,JM Sharma,5,0,1,0,5
42,Royal Challengers Bengaluru,TH David,6,0,0,0,6
42,Royal Challengers Bengaluru,KH Pandya,7,0,0,0,7
42,Royal Challengers Bengaluru,R Shepherd,8,0,0,0,8
42,Royal Challengers Bengaluru,VR Iyer,9,0,0,0,9
42,Royal Challengers Bengaluru,B Kumar,10,0,0,0,10
42,Royal Challengers Bengaluru,JR Hazlewood,11,0,0,0,11
42,Royal Challengers Bengaluru,Suyash Sharma,,0,0,1,12
42,Gujarat Titans,Mohammed Siraj,,0,0,0,1
42,Gujarat Titans,B Sai Sudharsan,1,0,0,0,2
42,Gujarat Titans,Shubman Gill,2,1,0,0,3
42,Gujarat Titans,JC Buttler,3,0,1,0,4
42,Gujarat Titans,Washington Sundar,4,0,0,0,5
42,Gujarat Titans,M Shahrukh Khan,5,0,0,0,6
42,Gujarat Titans,R Tewatia,6,0,0,0,7
42,Gujarat Titans,JO Holder,7,0,0,0,8
42,Gujarat Titans,Rashid Khan,8,0,0,0,9
42,Gujarat Titans,Arshad Khan,,0,0,0,10
42,Gujarat Titans,K Rabada,,0,0,0,11
42,Gujarat Titans,MJ Suthar,,0,0,1,12
43,Rajasthan Royals,TU Deshpande,,0,0,0,1
43,Rajasthan Royals,YBK Jaiswal,1,0,0,0,2
43,Rajasthan Royals,V Suryavanshi,2,0,0,0,3
43,Rajasthan Royals,Dhruv Jurel,3,0,1,0,4
43,Rajasthan Royals,R Parag,4,1,0,0,5
43,Rajasthan Royals,RA Jadeja,5,0,0,0,6
43,Rajasthan Royals,D Ferreira,6,0,0,0,7
43,Rajasthan Royals,SB Dubey,7,0,0,0,8
43,Rajasthan Royals,JC Archer,8,0,0,0,9
43,Rajasthan Royals,Ravi Bishnoi,,0,0,0,10
43,Rajasthan Royals,N Burger,,0,0,0,11
43,Rajasthan Royals,Brijesh Sharma,,0,0,1,12
43,Delhi Capitals,P Nissanka,1,0,0,0,1
43,Delhi Capitals,KL Rahul,2,1,1,0,2
43,Delhi Capitals,N Rana,3,0,0,0,3
43,Delhi Capitals,T Stubbs,4,0,0,0,4
43,Delhi Capitals,Ashutosh Sharma,5,0,0,0,5
43,Delhi Capitals,Sameer Rizvi,,0,0,0,6
43,Delhi Capitals,AR Patel,,1,0,0,7
43,Delhi Capitals,KA Jamieson,,0,0,0,8
43,Delhi Capitals,MA Starc,,0,0,0,9
43,Delhi Capitals,Kuldeep Yadav,,0,0,0,10
43,Delhi Capitals,T Natarajan,,0,0,0,11
43,Delhi Capitals,Delhi Capitals Substitute 12,,0,0,1,12
44,Mumbai Indians,Raghu Sharma,,0,0,0,1
44,Mumbai Indians,WG Jacks,1,0,0,0,2
44,Mumbai Indians,RD Rickelton,2,0,0,0,3
44,Mumbai Indians,Naman Dhir,3,0,0,0,4
44,Mumbai Indians,SA Yadav,4,0,0,0,5
44,Mumbai Indians,Tilak Varma,5,0,0,0,6
44,Mumbai Indians,HH Pandya,6,1,0,0,7
44,Mumbai Indians,R Minz,7,0,0,0,8
44,Mumbai Indians,Krish Bhagat,8,0,0,0,9
44,Mumbai Indians,TA Boult,9,0,0,0,10
44,Mumbai Indians,JJ Bumrah,,0,0,0,11
44,Mumbai Indians,AM Ghazanfar,,0,0,1,12
44,Chennai Super Kings,Mukesh Choudhary,,0,0,0,1
44,Chennai Super Kings,SV Samson,1,0,1,0,2
44,Chennai Super Kings,RD Gaikwad,2,1,0,0,3
44,Chennai Super Kings,Urvil Patel,3,0,1,0,4
44,Chennai Super Kings,Kartik Sharma,4,0,0,0,5
44,Chennai Super Kings,D Brevis,,0,0,0,6
44,Chennai Super Kings,S Dube,,0,0,0,7
44,Chennai Super Kings,J Overton,,0,0,0,8
44,Chennai Super Kings,RS Ghosh,,0,0,0,9
44,Chennai Super Kings,PR Veer,,0,0,0,10
44,Chennai Super Kings,Noor Ahmad,,0,0,0,11
44,Chennai Super Kings,A Kamboj,,0,0,1,12
45,Sunrisers Hyderabad,Sakib Hussain,,0,0,0,1
45,Sunrisers Hyderabad,Abhishek Sharma,1,0,0,0,2
45,Sunrisers Hyderabad,TM Head,2,0,0,0,3
45,Sunrisers Hyderabad,Ishan Kishan,3,1,1,0,4
45,Sunrisers Hyderabad,H Klaasen,4,0,1,0,5
45,Sunrisers Hyderabad,R Smaran,5,0,0,0,6
45,Sunrisers Hyderabad,Aniket Verma,6,0,0,0,7
45,Sunrisers Hyderabad,S Arora,7,0,0,0,8
45,Sunrisers Hyderabad,PJ Cummins,8,1,0,0,9
45,Sunrisers Hyderabad,Shivang Kumar,9,0,0,0,10
45,Sunrisers Hyderabad,HV Patel,10,0,0,0,11
45,Sunrisers Hyderabad,E Malinga,11,0,0,1,12
45,Kolkata Knight Riders,VG Arora,,0,0,0,1
45,Kolkata Knight Riders,AM Rahane,1,1,0,0,2
45,Kolkata Knight Riders,FH Allen,2,0,0,0,3
45,Kolkata Knight Riders,A Raghuvanshi,3,0,0,0,4
45,Kolkata Knight Riders,RK Singh,4,0,0,0,5
45,Kolkata Knight Riders,C Green,5,0,0,0,6
45,Kolkata Knight Riders,R Powell,,0,0,0,7
45,Kolkata Knight Riders,MK Pandey,,0,0,0,8
45,Kolkata Knight Riders,SP Narine,,0,0,0,9
45,Kolkata Knight Riders,AS Roy,,0,0,0,10
45,Kolkata Knight Riders,Kartik Tyagi,,0,0,0,11
45,Kolkata Knight Riders,CV Varun,,0,0,1,12
46,Punjab Kings,Priyansh Arya,1,0,0,0,1
46,Punjab Kings,P Simran Singh,2,0,1,0,2
46,Punjab Kings,C Connolly,3,0,0,0,3
46,Punjab Kings,SS Iyer,4,1,0,0,4
46,Punjab Kings,N Wadhera,5,0,0,0,5
46,Punjab Kings,Suryansh Shedge,6,0,0,0,6
46,Punjab Kings,MP Stoinis,7,0,0,0,7
46,Punjab Kings,M Jansen,8,0,0,0,8
46,Punjab Kings,XC Bartlett,9,0,0,0,9
46,Punjab Kings,Vijaykumar Vyshak,10,0,0,0,10
46,Punjab Kings,Arshdeep Singh,11,0,0,0,11
46,Punjab Kings,YS Chahal,,0,0,1,12
46,Gujarat Titans,Mohammed Siraj,,0,0,0,1
46,Gujarat Titans,B Sai Sudharsan,1,0,0,0,2
46,Gujarat Titans,Shubman Gill,2,1,0,0,3
46,Gujarat Titans,JC Buttler,3,0,1,0,4
46,Gujarat Titans,N Sindhu,4,0,0,0,5
46,Gujarat Titans,Washington Sundar,5,0,0,0,6
46,Gujarat Titans,R Tewatia,6,0,0,0,7
46,Gujarat Titans,JO Holder,7,0,0,0,8
46,Gujarat Titans,Arshad Khan,8,0,0,0,9
46,Gujarat Titans,Rashid Khan,,0,0,0,10
46,Gujarat Titans,K Rabada,,0,0,0,11
46,Gujarat Titans,MJ Suthar,,0,0,1,12
47,Lucknow Super Giants,M Siddharth,,0,0,0,1
47,Lucknow Super Giants,MR Marsh,1,0,0,0,2
47,Lucknow Super Giants,JP Inglis,2,0,0,0,3
47,Lucknow Super Giants,N Pooran,3,0,0,0,4
47,Lucknow Super Giants,RR Pant,4,0,0,0,5
47,Lucknow Super Giants,AK Markram,5,0,0,0,6
47,Lucknow Super Giants,Akshat Raghuwanshi,6,0,0,0,7
47,Lucknow Super Giants,Himmat Singh,7,0,0,0,8
47,Lucknow Super Giants,Mohammed Shami,,0,0,0,9
47,Lucknow Super Giants,Mohsin Khan,,0,0,0,10
47,Lucknow Super Giants,Avesh Khan,,0,0,0,11
47,Lucknow Super Giants,Prince Yadav,,0,0,1,12
47,Mumbai Indians,Raghu Sharma,,0,0,0,1
47,Mumbai Indians,RD Rickelton,1,0,0,0,2
47,Mumbai Indians,RG Sharma,2,0,0,0,3
47,Mumbai Indians,Tilak Varma,3,0,0,0,4
47,Mumbai Indians,SA Yadav,4,0,0,0,5
47,Mumbai Indians,Naman Dhir,5,0,0,0,6
47,Mumbai Indians,WG Jacks,6,0,0,0,7
47,Mumbai Indians,RA Bawa,,0,0,0,8
47,Mumbai Indians,C Bosch,,0,0,0,9
47,Mumbai Indians,DL Chahar,,0,0,0,10
47,Mumbai Indians,JJ Bumrah,,0,0,0,11
47,Mumbai Indians,AM Ghazanfar,,0,0,1,12
48,Delhi Capitals,P Nissanka,1,0,0,0,1
48,Delhi Capitals,KL Rahul,2,1,1,0,2
48,Delhi Capitals,N Rana,3,0,0,0,3
48,Delhi Capitals,KK Nair,4,0,0,0,4
48,Delhi Capitals,AR Patel,5,1,0,0,5
48,Delhi Capitals,T Stubbs,6,0,0,0,6
48,Delhi Capitals,Sameer Rizvi,7,0,0,0,7
48,Delhi Capitals,Ashutosh Sharma,8,0,0,0,8
48,Delhi Capitals,MA Starc,9,0,0,0,9
48,Delhi Capitals,L Ngidi,,0,0,0,10
48,Delhi Capitals,Kuldeep Yadav,,0,0,0,11
48,Delhi Capitals,T Natarajan,,0,0,1,12
48,Chennai Super Kings,SV Samson,1,0,1,0,1
48,Chennai Super Kings,RD Gaikwad,2,1,0,0,2
48,Chennai Super Kings,Urvil Patel,3,0,1,0,3
48,Chennai Super Kings,Kartik Sharma,4,0,0,0,4
48,Chennai Super Kings,D Brevis,,0,0,0,5
48,Chennai Super Kings,J Overton,,0,0,0,6
48,Chennai Super Kings,AJ Hosein,,0,0,0,7
48,Chennai Super Kings,Noor Ahmad,,0,0,0,8
48,Chennai Super Kings,A Kamboj,,0,0,0,9
48,Chennai Super Kings,Mukesh Choudhary,,0,0,0,10
48,Chennai Super Kings,Gurjapneet Singh,,0,0,0,11
48,Chennai Super Kings,Chennai Super Kings Substitute 12,,0,0,1,12
49,Sunrisers Hyderabad,Harsh Dubey,,0,0,0,1
49,Sunrisers Hyderabad,Abhishek Sharma,1,0,0,0,2
49,Sunrisers Hyderabad,TM Head,2,0,0,0,3
49,Sunrisers Hyderabad,Ishan Kishan,3,1,1,0,4
49,Sunrisers Hyderabad,H Klaasen,4,0,1,0,5
49,Sunrisers Hyderabad,Nithish Kumar Reddy,5,0,0,0,6
49,Sunrisers Hyderabad,S Arora,,0,0,0,7
49,Sunrisers Hyderabad,R Smaran,,0,0,0,8
49,Sunrisers Hyderabad,PJ Cummins,,1,0,0,9
49,Sunrisers Hyderabad,Shivang Kumar,,0,0,0,10
49,Sunrisers Hyderabad,E Malinga,,0,0,0,11
49,Sunrisers Hyderabad,Sakib Hussain,,0,0,1,12
49,Punjab Kings,YS Chahal,,0,0,0,1
49,Punjab Kings,Priyansh Arya,1,0,0,0,2
49,Punjab Kings,P Simran Singh,2,0,1,0,3
49,Punjab Kings,C Connolly,3,0,0,0,4
49,Punjab Kings,SS Iyer,4,1,0,0,5
49,Punjab Kings,MP Stoinis,5,0,0,0,6
49,Punjab Kings,Suryansh Shedge,6,0,0,0,7
49,Punjab Kings,Shashank Singh,7,0,0,0,8
49,Punjab Kings,M Jansen,8,0,0,0,9
49,Punjab Kings,Vijaykumar Vyshak,9,0,0,0,10
49,Punjab Kings,LH Ferguson,,0,0,0,11
49,Punjab Kings,Arshdeep Singh,,0,0,1,12
50,Lucknow Super Giants,MP Yadav,,0,0,0,1
50,Lucknow Super Giants,MR Marsh,1,0,0,0,2
50,Lucknow Super Giants,AA Kulkarni,2,0,0,0,3
50,Lucknow Super Giants,N Pooran,3,0,0,0,4
50,Lucknow Super Giants,RR Pant,4,0,0,0,5
50,Lucknow Super Giants,AK Markram,5,0,0,0,6
50,Lucknow Super Giants,Akshat Raghuwanshi,,0,0,0,7
50,Lucknow Super Giants,Himmat Singh,,0,0,0,8
50,Lucknow Super Giants,Shahbaz Ahmed,,0,0,0,9
50,Lucknow Super Giants,DS Rathi,,0,0,0,10
50,Lucknow Super Giants,Mohammed Shami,,0,0,0,11
50,Lucknow Super Giants,Prince Yadav,,0,0,1,12
50,Royal Challengers Bengaluru,Suyash Sharma,,0,0,0,1
50,Royal Challengers Bengaluru,JG Bethell,1,0,0,0,2
50,Royal Challengers Bengaluru,V Kohli,2,0,0,0,3
50,Royal Challengers Bengaluru,D Padikkal,3,0,0,0,4
50,Royal Challengers Bengaluru,RM Patidar,4,1,0,0,5
50,Royal Challengers Bengaluru,JM Sharma,5,0,1,0,6
50,Royal Challengers Bengaluru,TH David,6,0,0,0,7
50,Royal Challengers Bengaluru,KH Pandya,7,0,0,0,8
50,Royal Challengers Bengaluru,R Shepherd,8,0,0,0,9
50,Royal Challengers Bengaluru,B Kumar,,0,0,0,10
50,Royal Challengers Bengaluru,JR Hazlewood,,0,0,0,11
50,Royal Challengers Bengaluru,Rasikh Salam,,0,0,1,12
51,Delhi Capitals,Kuldeep Yadav,,0,0,0,1
51,Delhi Capitals,P Nissanka,1,0,0,0,2
51,Delhi Capitals,KL Rahul,2,1,1,0,3
51,Delhi Capitals,N Rana,3,0,0,0,4
51,Delhi Capitals,Sameer Rizvi,4,0,0,0,5
51,Delhi Capitals,T Stubbs,5,0,0,0,6
51,Delhi Capitals,AR Patel,6,1,0,0,7
51,Delhi Capitals,Ashutosh Sharma,7,0,0,0,8
51,Delhi Capitals,V Nigam,8,0,0,0,9
51,Delhi Capitals,MA Starc,9,0,0,0,10
51,Delhi Capitals,L Ngidi,10,0,0,0,11
51,Delhi Capitals,Mukesh Kumar,,0,0,1,12
51,Kolkata Knight Riders,CV Varun,,0,0,0,1
51,Kolkata Knight Riders,AM Rahane,1,1,0,0,2
51,Kolkata Knight Riders,FH Allen,2,0,0,0,3
51,Kolkata Knight Riders,A Raghuvanshi,3,0,0,0,4
51,Kolkata Knight Riders,C Green,4,0,0,0,5
51,Kolkata Knight Riders,R Powell,,0,0,0,6
51,Kolkata Knight Riders,MK Pandey,,0,0,0,7
51,Kolkata Knight Riders,RK Singh,,0,0,0,8
51,Kolkata Knight Riders,SP Narine,,0,0,0,9
51,Kolkata Knight Riders,AS Roy,,0,0,0,10
51,Kolkata Knight Riders,Kartik Tyagi,,0,0,0,11
51,Kolkata Knight Riders,VG Arora,,0,0,1,12
52,Gujarat Titans,R Sai Kishore,,0,0,0,1
52,Gujarat Titans,B Sai Sudharsan,1,0,0,0,2
52,Gujarat Titans,Shubman Gill,2,1,0,0,3
52,Gujarat Titans,JC Buttler,3,0,1,0,4
52,Gujarat Titans,Washington Sundar,4,0,0,0,5
52,Gujarat Titans,JO Holder,5,0,0,0,6
52,Gujarat Titans,R Tewatia,6,0,0,0,7
52,Gujarat Titans,N Sindhu,,0,0,0,8
52,Gujarat Titans,Rashid Khan,,0,0,0,9
52,Gujarat Titans,Arshad Khan,,0,0,0,10
52,Gujarat Titans,K Rabada,,0,0,0,11
52,Gujarat Titans,Mohammed Siraj,,0,0,1,12
52,Rajasthan Royals,Yash Raj Punja,,0,0,0,1
52,Rajasthan Royals,YBK Jaiswal,1,0,0,0,2
52,Rajasthan Royals,V Suryavanshi,2,0,0,0,3
52,Rajasthan Royals,Dhruv Jurel,3,0,1,0,4
52,Rajasthan Royals,SO Hetmyer,4,0,0,0,5
52,Rajasthan Royals,RA Jadeja,5,0,0,0,6
52,Rajasthan Royals,D Ferreira,6,0,0,0,7
52,Rajasthan Royals,SB Dubey,7,0,0,0,8
52,Rajasthan Royals,MD Shanaka,8,0,0,0,9
52,Rajasthan Royals,JC Archer,9,0,0,0,10
52,Rajasthan Royals,TU Deshpande,10,0,0,0,11
52,Rajasthan Royals,Brijesh Sharma,11,0,0,1,12
53,Lucknow Super Giants,JP Inglis,1,0,0,0,1
53,Lucknow Super Giants,MR Marsh,2,0,0,0,2
53,Lucknow Super Giants,N Pooran,3,0,0,0,3
53,Lucknow Super Giants,RR Pant,4,0,0,0,4
53,Lucknow Super Giants,AK Markram,5,0,0,0,5
53,Lucknow Super Giants,Akshat Raghuwanshi,6,0,0,0,6
53,Lucknow Super Giants,Shahbaz Ahmed,7,0,0,0,7
53,Lucknow Super Giants,Himmat Singh,8,0,0,0,8
53,Lucknow Super Giants,Mohammed Shami,9,0,0,0,9
53,Lucknow Super Giants,Avesh Khan,10,0,0,0,10
53,Lucknow Super Giants,Prince Yadav,,0,0,0,11
53,Lucknow Super Giants,DS Rathi,,0,0,1,12
53,Chennai Super Kings,Mukesh Choudhary,,0,0,0,1
53,Chennai Super Kings,SV Samson,1,0,1,0,2
53,Chennai Super Kings,RD Gaikwad,2,1,0,0,3
53,Chennai Super Kings,Urvil Patel,3,0,1,0,4
53,Chennai Super Kings,Kartik Sharma,4,0,0,0,5
53,Chennai Super Kings,D Brevis,5,0,0,0,6
53,Chennai Super Kings,S Dube,6,0,0,0,7
53,Chennai Super Kings,PR Veer,7,0,0,0,8
53,Chennai Super Kings,J Overton,,0,0,0,9
53,Chennai Super Kings,AJ Hosein,,0,0,0,10
53,Chennai Super Kings,Noor Ahmad,,0,0,0,11
53,Chennai Super Kings,A Kamboj,,0,0,1,12
54,Mumbai Indians,Raghu Sharma,,0,0,0,1
54,Mumbai Indians,RD Rickelton,1,0,0,0,2
54,Mumbai Indians,RG Sharma,2,0,0,0,3
54,Mumbai Indians,Naman Dhir,3,0,0,0,4
54,Mumbai Indians,SA Yadav,4,0,0,0,5
54,Mumbai Indians,Tilak Varma,5,0,0,0,6
54,Mumbai Indians,WG Jacks,6,0,0,0,7
54,Mumbai Indians,RA Bawa,7,0,0,0,8
54,Mumbai Indians,C Bosch,8,0,0,0,9
54,Mumbai Indians,DL Chahar,9,0,0,0,10
54,Mumbai Indians,JJ Bumrah,,0,0,0,11
54,Mumbai Indians,AM Ghazanfar,,0,0,1,12
54,Royal Challengers Bengaluru,Suyash Sharma,,0,0,0,1
54,Royal Challengers Bengaluru,JG Bethell,1,0,0,0,2
54,Royal Challengers Bengaluru,V Kohli,2,0,0,0,3
54,Royal Challengers Bengaluru,D Padikkal,3,0,0,0,4
54,Royal Challengers Bengaluru,RM Patidar,4,1,0,0,5
54,Royal Challengers Bengaluru,KH Pandya,5,0,0,0,6
54,Royal Challengers Bengaluru,JM Sharma,6,0,1,0,7
54,Royal Challengers Bengaluru,TH David,7,0,0,0,8
54,Royal Challengers Bengaluru,R Shepherd,8,0,0,0,9
54,Royal Challengers Bengaluru,Rasikh Salam,9,0,0,0,10
54,Royal Challengers Bengaluru,B Kumar,10,0,0,0,11
54,Royal Challengers Bengaluru,JR Hazlewood,,0,0,1,12
55,Punjab Kings,Yash Thakur,,0,0,0,1
55,Punjab Kings,Priyansh Arya,1,0,0,0,2
55,Punjab Kings,P Simran Singh,2,0,1,0,3
55,Punjab Kings,SS Iyer,3,1,0,0,4
55,Punjab Kings,C Connolly,4,0,0,0,5
55,Punjab Kings,MP Stoinis,5,0,0,0,6
55,Punjab Kings,Shashank Singh,6,0,0,0,7
55,Punjab Kings,Suryansh Shedge,7,0,0,0,8
55,Punjab Kings,M Jansen,,0,0,0,9
55,Punjab Kings,BJ Dwarshuis,,0,0,0,10
55,Punjab Kings,Arshdeep Singh,,0,0,0,11
55,Punjab Kings,YS Chahal,,0,0,1,12
55,Delhi Capitals,Mukesh Kumar,,0,0,0,1
55,Delhi Capitals,KL Rahul,1,1,1,0,2
55,Delhi Capitals,Abishek Porel,2,0,0,0,3
55,Delhi Capitals,SU Parakh,3,0,0,0,4
55,Delhi Capitals,T Stubbs,4,0,0,0,5
55,Delhi Capitals,AR Patel,5,1,0,0,6
55,Delhi Capitals,DA Miller,6,0,0,0,7
55,Delhi Capitals,Ashutosh Sharma,7,0,0,0,8
55,Delhi Capitals,M Tiwari,8,0,0,0,9
55,Delhi Capitals,Auqib Nabi,9,0,0,0,10
55,Delhi Capitals,MA Starc,,0,0,0,11
55,Delhi Capitals,L Ngidi,,0,0,1,12
56,Gujarat Titans,M Prasidh Krishna,,0,0,0,1
56,Gujarat Titans,B Sai Sudharsan,1,0,0,0,2
56,Gujarat Titans,Shubman Gill,2,1,0,0,3
56,Gujarat Titans,JC Buttler,3,0,1,0,4
56,Gujarat Titans,N Sindhu,4,0,0,0,5
56,Gujarat Titans,Washington Sundar,5,0,0,0,6
56,Gujarat Titans,JO Holder,6,0,0,0,7
56,Gujarat Titans,R Tewatia,7,0,0,0,8
56,Gujarat Titans,Rashid Khan,,0,0,0,9
56,Gujarat Titans,Arshad Khan,,0,0,0,10
56,Gujarat Titans,K Rabada,,0,0,0,11
56,Gujarat Titans,Mohammed Siraj,,0,0,1,12
56,Sunrisers Hyderabad,Sakib Hussain,,0,0,0,1
56,Sunrisers Hyderabad,TM Head,1,0,0,0,2
56,Sunrisers Hyderabad,Abhishek Sharma,2,0,0,0,3
56,Sunrisers Hyderabad,Ishan Kishan,3,1,1,0,4
56,Sunrisers Hyderabad,R Smaran,4,0,0,0,5
56,Sunrisers Hyderabad,H Klaasen,5,0,1,0,6
56,Sunrisers Hyderabad,S Arora,6,0,0,0,7
56,Sunrisers Hyderabad,Nithish Kumar Reddy,7,0,0,0,8
56,Sunrisers Hyderabad,PJ Cummins,8,1,0,0,9
56,Sunrisers Hyderabad,Shivang Kumar,9,0,0,0,10
56,Sunrisers Hyderabad,PP Hinge,10,0,0,0,11
56,Sunrisers Hyderabad,E Malinga,11,0,0,1,12
57,Kolkata Knight Riders,SR Dubey,,0,0,0,1
57,Kolkata Knight Riders,AM Rahane,1,1,0,0,2
57,Kolkata Knight Riders,FH Allen,2,0,0,0,3
57,Kolkata Knight Riders,A Raghuvanshi,3,0,0,0,4
57,Kolkata Knight Riders,C Green,4,0,0,0,5
57,Kolkata Knight Riders,RK Singh,5,0,0,0,6
57,Kolkata Knight Riders,R Powell,,0,0,0,7
57,Kolkata Knight Riders,MK Pandey,,0,0,0,8
57,Kolkata Knight Riders,SP Narine,,0,0,0,9
57,Kolkata Knight Riders,AS Roy,,0,0,0,10
57,Kolkata Knight Riders,Kartik Tyagi,,0,0,0,11
57,Kolkata Knight Riders,VG Arora,,0,0,1,12
57,Royal Challengers Bengaluru,JA Duffy,,0,0,0,1
57,Royal Challengers Bengaluru,JG Bethell,1,0,0,0,2
57,Royal Challengers Bengaluru,V Kohli,2,0,0,0,3
57,Royal Challengers Bengaluru,D Padikkal,3,0,0,0,4
57,Royal Challengers Bengaluru,RM Patidar,4,1,0,0,5
57,Royal Challengers Bengaluru,TH David,5,0,0,0,6
57,Royal Challengers Bengaluru,JM Sharma,6,0,1,0,7
57,Royal Challengers Bengaluru,VR Iyer,,0,0,0,8
57,Royal Challengers Bengaluru,KH Pandya,,0,0,0,9
57,Royal Challengers Bengaluru,B Kumar,,0,0,0,10
57,Royal Challengers Bengaluru,Rasikh Salam,,0,0,0,11
57,Royal Challengers Bengaluru,JR Hazlewood,,0,0,1,12
58,Punjab Kings,Priyansh Arya,1,0,0,0,1
58,Punjab Kings,P Simran Singh,2,0,1,0,2
58,Punjab Kings,C Connolly,3,0,0,0,3
58,Punjab Kings,SS Iyer,4,1,0,0,4
58,Punjab Kings,Suryansh Shedge,5,0,0,0,5
58,Punjab Kings,Shashank Singh,6,0,0,0,6
58,Punjab Kings,Azmatullah Omarzai,7,0,0,0,7
58,Punjab Kings,M Jansen,8,0,0,0,8
58,Punjab Kings,Vishnu Vinod,9,0,0,0,9
58,Punjab Kings,XC Bartlett,10,0,0,0,10
58,Punjab Kings,Arshdeep Singh,,0,0,0,11
58,Punjab Kings,YS Chahal,,0,0,1,12
58,Mumbai Indians,Raghu Sharma,,0,0,0,1
58,Mumbai Indians,RG Sharma,1,0,0,0,2
58,Mumbai Indians,RD Rickelton,2,0,0,0,3
58,Mumbai Indians,Naman Dhir,3,0,0,0,4
58,Mumbai Indians,Tilak Varma,4,0,0,0,5
58,Mumbai Indians,SE Rutherford,5,0,0,0,6
58,Mumbai Indians,WG Jacks,6,0,0,0,7
58,Mumbai Indians,RA Bawa,,0,0,0,8
58,Mumbai Indians,C Bosch,,0,0,0,9
58,Mumbai Indians,DL Chahar,,0,0,0,10
